번호,파일명,단순분류,정상확률,포트홀확률,신뢰도,CP예측집합,CP클래스,CP클래스번호,이미지경로
758,frame_0757.png,포트홀,0.3064,0.6936,0.6936,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0757.png
759,frame_0758.png,포트홀,0.3274,0.6726,0.6726,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0758.png
760,frame_0759.png,포트홀,0.3311,0.6689,0.6689,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0759.png
761,frame_0760.png,포트홀,0.3426,0.6574,0.6574,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0760.png
762,frame_0761.png,포트홀,0.3342,0.6658,0.6658,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0761.png
763,frame_0762.png,포트홀,0.3480,0.6520,0.6520,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0762.png
764,frame_0763.png,포트홀,0.3380,0.6620,0.6620,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0763.png
765,frame_0764.png,포트홀,0.3406,0.6594,0.6594,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0764.png
766,frame_0765.png,포트홀,0.3329,0.6671,0.6671,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0765.png
767,frame_0766.png,포트홀,0.3216,0.6784,0.6784,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0766.png
768,frame_0767.png,포트홀,0.3082,0.6918,0.6918,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0767.png
769,frame_0768.png,포트홀,0.3077,0.6923,0.6923,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0768.png
770,frame_0769.png,포트홀,0.3111,0.6889,0.6889,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0769.png
771,frame_0770.png,포트홀,0.3023,0.6977,0.6977,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0770.png
772,frame_0771.png,포트홀,0.2983,0.7017,0.7017,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0771.png
773,frame_0772.png,포트홀,0.2992,0.7008,0.7008,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0772.png
774,frame_0773.png,포트홀,0.3037,0.6963,0.6963,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0773.png
775,frame_0774.png,포트홀,0.2991,0.7009,0.7009,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0774.png
776,frame_0775.png,포트홀,0.3042,0.6958,0.6958,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0775.png
777,frame_0776.png,포트홀,0.3016,0.6984,0.6984,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0776.png
778,frame_0777.png,포트홀,0.3048,0.6952,0.6952,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0777.png
779,frame_0778.png,포트홀,0.3081,0.6919,0.6919,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0778.png
780,frame_0779.png,포트홀,0.3125,0.6875,0.6875,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0779.png
781,frame_0780.png,포트홀,0.3120,0.6880,0.6880,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0780.png
782,frame_0781.png,포트홀,0.3117,0.6883,0.6883,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0781.png
783,frame_0782.png,포트홀,0.3057,0.6943,0.6943,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0782.png
784,frame_0783.png,포트홀,0.3025,0.6975,0.6975,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0783.png
785,frame_0784.png,포트홀,0.2992,0.7008,0.7008,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0784.png
786,frame_0785.png,포트홀,0.3022,0.6978,0.6978,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0785.png
787,frame_0786.png,포트홀,0.3068,0.6932,0.6932,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0786.png
788,frame_0787.png,포트홀,0.3082,0.6918,0.6918,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0787.png
789,frame_0788.png,포트홀,0.3087,0.6913,0.6913,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0788.png
790,frame_0789.png,포트홀,0.3046,0.6954,0.6954,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0789.png
791,frame_0790.png,포트홀,0.3058,0.6942,0.6942,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0790.png
792,frame_0791.png,포트홀,0.3128,0.6872,0.6872,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0791.png
793,frame_0792.png,포트홀,0.3099,0.6901,0.6901,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0792.png
794,frame_0793.png,포트홀,0.3106,0.6894,0.6894,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0793.png
795,frame_0794.png,포트홀,0.3076,0.6924,0.6924,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0794.png
796,frame_0795.png,포트홀,0.3041,0.6959,0.6959,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0795.png
797,frame_0796.png,포트홀,0.3061,0.6939,0.6939,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0796.png
798,frame_0797.png,포트홀,0.3052,0.6948,0.6948,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0797.png
799,frame_0798.png,포트홀,0.3015,0.6985,0.6985,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0798.png
800,frame_0799.png,포트홀,0.3008,0.6992,0.6992,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0799.png
801,frame_0800.png,포트홀,0.2977,0.7023,0.7023,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0800.png
802,frame_0801.png,포트홀,0.3008,0.6992,0.6992,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0801.png
803,frame_0802.png,포트홀,0.2989,0.7011,0.7011,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0802.png
804,frame_0803.png,포트홀,0.2991,0.7009,0.7009,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0803.png
805,frame_0804.png,포트홀,0.3009,0.6991,0.6991,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0804.png
806,frame_0805.png,포트홀,0.2958,0.7042,0.7042,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0805.png
807,frame_0806.png,포트홀,0.2996,0.7004,0.7004,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0806.png
808,frame_0807.png,포트홀,0.3029,0.6971,0.6971,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0807.png
809,frame_0808.png,포트홀,0.3042,0.6958,0.6958,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0808.png
810,frame_0809.png,포트홀,0.3036,0.6964,0.6964,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0809.png
811,frame_0810.png,포트홀,0.3037,0.6963,0.6963,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0810.png
812,frame_0811.png,포트홀,0.3006,0.6994,0.6994,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0811.png
813,frame_0812.png,포트홀,0.3079,0.6921,0.6921,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0812.png
814,frame_0813.png,포트홀,0.3050,0.6950,0.6950,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0813.png
815,frame_0814.png,포트홀,0.3032,0.6968,0.6968,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0814.png
816,frame_0815.png,포트홀,0.3032,0.6968,0.6968,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0815.png
817,frame_0816.png,포트홀,0.3001,0.6999,0.6999,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0816.png
818,frame_0817.png,포트홀,0.3017,0.6983,0.6983,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0817.png
819,frame_0818.png,포트홀,0.3063,0.6937,0.6937,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0818.png
820,frame_0819.png,포트홀,0.3105,0.6895,0.6895,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0819.png
821,frame_0820.png,포트홀,0.3040,0.6960,0.6960,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0820.png
822,frame_0821.png,포트홀,0.3044,0.6956,0.6956,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0821.png
823,frame_0822.png,포트홀,0.3025,0.6975,0.6975,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0822.png
824,frame_0823.png,포트홀,0.3013,0.6987,0.6987,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0823.png
825,frame_0824.png,포트홀,0.3006,0.6994,0.6994,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0824.png
826,frame_0825.png,포트홀,0.3004,0.6996,0.6996,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0825.png
827,frame_0826.png,포트홀,0.3012,0.6988,0.6988,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0826.png
828,frame_0827.png,포트홀,0.3023,0.6977,0.6977,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0827.png
829,frame_0828.png,포트홀,0.3013,0.6987,0.6987,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0828.png
830,frame_0829.png,포트홀,0.2999,0.7001,0.7001,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0829.png
831,frame_0830.png,포트홀,0.3017,0.6983,0.6983,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0830.png
832,frame_0831.png,포트홀,0.3034,0.6966,0.6966,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0831.png
833,frame_0832.png,포트홀,0.3007,0.6993,0.6993,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0832.png
834,frame_0833.png,포트홀,0.3002,0.6998,0.6998,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0833.png
835,frame_0834.png,포트홀,0.2978,0.7022,0.7022,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0834.png
836,frame_0835.png,포트홀,0.2981,0.7019,0.7019,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0835.png
837,frame_0836.png,포트홀,0.2969,0.7031,0.7031,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0836.png
838,frame_0837.png,포트홀,0.3020,0.6980,0.6980,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0837.png
839,frame_0838.png,포트홀,0.2993,0.7007,0.7007,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0838.png
840,frame_0839.png,포트홀,0.2975,0.7025,0.7025,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0839.png
841,frame_0840.png,포트홀,0.2952,0.7048,0.7048,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0840.png
842,frame_0841.png,포트홀,0.2958,0.7042,0.7042,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0841.png
843,frame_0842.png,포트홀,0.2980,0.7020,0.7020,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0842.png
844,frame_0843.png,포트홀,0.2961,0.7039,0.7039,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0843.png
845,frame_0844.png,포트홀,0.2961,0.7039,0.7039,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0844.png
846,frame_0845.png,포트홀,0.2963,0.7037,0.7037,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0845.png
847,frame_0846.png,포트홀,0.2990,0.7010,0.7010,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0846.png
848,frame_0847.png,포트홀,0.2995,0.7005,0.7005,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0847.png
849,frame_0848.png,포트홀,0.3035,0.6965,0.6965,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0848.png
850,frame_0849.png,포트홀,0.3023,0.6977,0.6977,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0849.png
851,frame_0850.png,포트홀,0.2963,0.7037,0.7037,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0850.png
852,frame_0851.png,포트홀,0.2967,0.7033,0.7033,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0851.png
853,frame_0852.png,포트홀,0.2936,0.7064,0.7064,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0852.png
854,frame_0853.png,포트홀,0.2923,0.7077,0.7077,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0853.png
855,frame_0854.png,포트홀,0.2920,0.7080,0.7080,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0854.png
856,frame_0855.png,포트홀,0.2902,0.7098,0.7098,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0855.png
857,frame_0856.png,포트홀,0.2884,0.7116,0.7116,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0856.png
858,frame_0857.png,포트홀,0.2895,0.7105,0.7105,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0857.png
859,frame_0858.png,포트홀,0.2878,0.7122,0.7122,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0858.png
860,frame_0859.png,포트홀,0.2904,0.7096,0.7096,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0859.png
861,frame_0860.png,포트홀,0.2918,0.7082,0.7082,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0860.png
862,frame_0861.png,포트홀,0.2913,0.7087,0.7087,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0861.png
863,frame_0862.png,포트홀,0.2917,0.7083,0.7083,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0862.png
864,frame_0863.png,포트홀,0.2929,0.7071,0.7071,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0863.png
865,frame_0864.png,포트홀,0.2950,0.7050,0.7050,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0864.png
866,frame_0865.png,포트홀,0.2964,0.7036,0.7036,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0865.png
867,frame_0866.png,포트홀,0.2964,0.7036,0.7036,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0866.png
868,frame_0867.png,포트홀,0.2961,0.7039,0.7039,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0867.png
869,frame_0868.png,포트홀,0.2951,0.7049,0.7049,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0868.png
870,frame_0869.png,포트홀,0.2960,0.7040,0.7040,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0869.png
871,frame_0870.png,포트홀,0.2994,0.7006,0.7006,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0870.png
872,frame_0871.png,포트홀,0.2980,0.7020,0.7020,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0871.png
873,frame_0872.png,포트홀,0.3024,0.6976,0.6976,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0872.png
874,frame_0873.png,포트홀,0.2982,0.7018,0.7018,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0873.png
875,frame_0874.png,포트홀,0.2969,0.7031,0.7031,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0874.png
876,frame_0875.png,포트홀,0.2997,0.7003,0.7003,{1},확실한 포트홀,3,C:\Users\Dell3571\Desktop\PROJECTS\pothole-pipeline\sample_maker\extracted_frames\frame_0875.png
